Frm,Track,xc,yc,w,h,Velocity(kmph)
1083,52,2398,1330,51,82,1.88474922813595
1083,5,2463,387,86,48,0.448841618356042
1083,75,417,1459,100,40,49.7917764253393
1083,64,1632,1270,62,76,5.51572987608496
1083,67,311,1639,266,90,35.1413386301771
1084,79,1665,1099,224,106,43.325832749899
1084,12,3463,1882,180,94,1.67593310437541
1084,87,426,1264,102,45,13.865352187131
1084,81,1606,1554,183,93,59.1132374793143
1084,6,2446,440,85,48,0.238629313767636
1084,86,1652,2037,35,51,7.56447464787033
1084,84,3087,1646,121,46,41.3323946342616
1084,4,2362,376,82,48,0.347963345479683
1084,8,2500,626,74,62,0.0669573323666481
1084,88,3089,1642,52,49,42.4450272122717
1084,10,2665,643,90,56,0.949593846413104
1084,74,1307,568,168,213,20.9802550550865
1084,83,2880,1733,100,47,33.3335314344321
1084,15,3616,618,127,45,1.04475876239792
1084,66,3392,1102,251,106,50.4946199951058
1084,7,2799,630,79,53,4.21528009828516
1084,9,2404,500,61,62,1.65475056287515
1084,52,2399,1331,51,83,2.32456297792075
1084,5,2463,387,87,48,0.369963883553252
1084,75,401,1458,98,40,49.3247946821003
1084,64,1631,1268,63,78,5.8981410439705
1084,67,298,1638,266,90,35.5920000386721
1085,79,1680,1098,223,105,43.6762779241183
1085,12,3463,1882,180,94,1.41776307094973
1085,87,430,1265,103,45,13.3600784108427
1085,81,1586,1553,183,93,58.9747092191941
1085,6,2446,440,85,48,0.171739949839936
1085,86,1652,2034,35,51,7.9270915020987
1085,84,3073,1647,122,45,41.211159941088
1085,4,2362,376,82,48,0.151790759062192
1085,8,2501,626,74,62,0.510981354688375
1085,88,3077,1642,53,49,41.195437274622
1085,10,2665,643,89,56,0.773496826708186
1085,74,1310,561,166,213,21.2112351216701
1085,83,2869,1733,97,46,33.0325402477157
1085,15,3616,617,127,45,1.36460306496795
1085,66,3410,1103,251,107,50.9110172407874
1085,7,2800,629,80,55,4.28419795386911
1085,9,2403,500,59,62,1.89413324483427
1085,52,2399,1332,51,84,2.5200919781547
1085,5,2463,387,87,48,0.298604714072941
1085,75,384,1459,98,40,49.3739640274535
1085,64,1630,1267,63,77,5.83305867566625
1085,67,285,1638,267,89,35.9853113631821
1086,79,1695,1098,224,106,43.9547881536312
1086,12,3463,1883,180,95,1.66015358436142
1086,87,435,1267,102,46,13.5271462046417
1086,81,1566,1553,184,93,58.837452523071
1086,6,2446,440,85,48,0.113319305508121
1086,86,1651,2032,36,51,7.87469452671654
1086,84,3058,1646,122,46,41.5831451650266
1086,4,2362,376,82,48,-0.0143583204790926
1086,8,2501,626,74,62,0.438384036510523
1086,88,3063,1642,52,49,41.0492871070241
1086,10,2665,643,89,56,0.614958443957973
1086,74,1313,555,165,214,20.9838220031316
1086,83,2859,1734,95,46,32.3113060565261
1086,15,3616,617,127,46,1.1756658397533
1086,66,3427,1103,250,107,50.7902080969962
1086,7,2800,629,81,55,3.66194102372703
1086,9,2404,500,60,62,2.10916242655865
1086,52,2399,1332,51,84,2.21025229195907
1086,5,2463,387,87,48,0.234579448447882
1086,75,367,1458,99,40,49.4184078661084
1086,64,1629,1266,66,78,5.75341860636844
1086,67,273,1637,268,89,35.8825769548194
1087,79,1710,1097,224,107,44.1995567412083
1087,12,3462,1883,180,94,1.8811446196127
1087,87,439,1268,101,46,13.0907059175798
1087,81,1546,1552,183,93,58.7261438134305
1087,6,2446,439,84,49,0.541836625866534
1087,86,1651,2031,36,50,7.21782746950542
1087,84,3043,1646,125,47,41.9104718803731
1087,4,2363,376,81,47,0.326028472295663
1087,8,2501,626,74,62,0.371264007601715
1087,88,3046,1642,50,49,42.3833339141869
1087,10,2665,644,89,55,0.952428748460634
1087,74,1316,549,162,215,20.7725142215936
1087,83,2847,1735,95,45,32.617930827782
1087,15,3616,617,127,46,1.00047120375159
1087,66,3445,1104,248,107,51.16278693438
1087,7,2801,629,82,56,3.5670417976709
1087,9,2404,500,61,63,1.8216728529499
1087,52,2400,1332,51,84,2.39778965486799
1087,5,2463,387,87,47,0.177625697411477
1087,75,350,1457,98,40,49.4582482475785
1087,64,1630,1266,67,76,5.46438003781404
1087,67,261,1636,268,90,35.7848178234561
1088,79,1725,1096,222,107,44.398005308065
1088,12,3462,1883,181,94,1.60199725707697
1088,87,443,1270,99,46,12.8782342554485
1088,81,1526,1551,183,93,58.6272615769985
1088,6,2446,439,84,49,0.455827917425594
1088,86,1650,2030,37,49,6.80484731693744
1088,84,3030,1647,124,46,41.2701689559395
1088,4,2362,376,81,48,0.648564081708304
1088,8,2501,626,74,62,0.309709814990603
1088,88,3034,1642,50,50,41.1727433780556
1088,10,2666,644,89,55,1.26329487704832
1088,74,1318,542,161,215,20.8517211841228
1088,83,2834,1736,97,46,33.3878031001224
1088,15,3616,617,126,46,0.839341395875175
1088,66,3462,1104,250,108,51.0016544896088
1088,7,2801,629,81,56,2.99910393490468
1088,9,2404,500,61,63,1.55461130043958
1088,52,2400,1333,51,84,2.56207606040389
1088,5,2463,387,87,47,0.127419993707326
1088,75,333,1457,98,40,49.4795789066434
1088,64,1630,1270,65,67,6.62226752563516
1088,67,248,1636,268,89,36.1517336912354
1089,79,1740,1095,223,107,44.5548262625913
1089,12,3463,1882,180,94,2.02255338118171
1089,87,447,1271,100,47,12.5354077552334
1089,81,1506,1550,183,93,58.5402197088268
1089,6,2446,439,84,49,0.377244906469612
1089,86,1649,2029,37,48,6.42044265356217
1089,84,3016,1648,120,45,41.1645514259277
1089,4,2362,376,81,48,0.47242938615953
1089,8,2501,626,74,62,0.253713408325782
1089,88,3019,1643,52,50,41.5398333538062
1089,10,2666,644,89,55,1.06834914465972
1089,74,1321,535,158,215,21.083892112168
1089,83,2821,1736,100,45,34.0803179172821
1089,15,3616,617,127,45,0.692338358822811
1089,66,3480,1105,251,109,51.3374246909536
1089,7,2801,629,82,56,2.48035974869228
1089,9,2404,500,60,63,1.30855462298546
1089,52,2400,1334,51,85,2.70451370826511
1089,5,2463,387,87,47,0.0835926040593155
1089,75,317,1456,100,40,49.0338972179533
1089,64,1631,1273,63,60,7.26258749057117
1089,67,236,1635,270,90,36.0244916601537
1090,79,1756,1095,223,107,45.1376057672428
1090,12,3462,1882,180,94,2.20644305802374
1090,87,452,1273,99,46,12.8467464326413
1090,81,1486,1550,183,93,58.452386425912
1090,6,2446,439,85,49,0.306024677071043
1090,86,1649,2028,36,45,5.86687739030955
1090,84,3002,1648,120,44,41.0550547534126
1090,4,2363,376,81,47,0.797297866938591
1090,8,2501,626,74,61,0.203186144065295
1090,88,3006,1643,53,50,40.8986778546261
1090,10,2666,644,89,55,0.88971586399614
1090,74,1324,528,155,217,21.2940773629047
1090,83,2808,1737,102,45,34.7331332792901
1090,15,3616,617,126,45,0.559305632064704
1090,66,3498,1105,250,107,51.6219636765569
1090,7,2800,629,81,55,2.48936600580399
1090,9,2404,500,60,63,1.08367521619699
1090,52,2401,1335,51,86,3.02500489127183
1090,5,2464,387,87,47,0.524741450538124
1090,75,299,1456,102,39,49.5700761549638
1090,64,1631,1274,59,55,6.79058912370737
1090,67,224,1634,269,91,35.9041635056195
1091,79,1772,1095,223,108,45.6461546643561
1091,12,3462,1882,181,93,1.89150106723697
1091,87,456,1274,96,46,12.5433024848371
1091,81,1466,1549,183,94,58.388048950166
1091,6,2446,439,85,49,0.242006138696311
1091,86,1649,2028,36,43,4.88152546670736
1091,84,2988,1648,119,45,40.9594901879813
1091,4,2363,376,80,47,0.62092018917853
1091,8,2501,626,74,61,0.15797334563711
1091,88,2991,1643,52,50,41.2816355306521
1091,10,2666,644,89,54,0.727345340276548
1091,74,1326,522,153,216,20.8643001152044
1091,83,2797,1737,100,44,34.3500097794
1091,15,3616,617,125,46,0.439906574564431
1091,66,3515,1105,250,108,51.3926054578198
1091,7,2801,629,82,56,2.50313116319417
1091,9,2405,500,62,63,1.35880585325966
1091,52,2401,1334,49,83,3.11051011491326
1091,5,2464,387,88,47,0.449538969800235
1091,75,282,1455,100,39,49.595294636905
1091,64,1630,1268,61,61,8.77370257828294
1091,67,212,1633,267,90,35.79138576938
1092,79,1787,1094,223,107,45.6221327990246
1092,12,3462,1882,181,93,1.60047246553793
1092,87,459,1276,96,45,12.033823991449
1092,81,1446,1548,184,95,58.3333967152393
1092,6,2446,439,85,49,0.184948545454915
1092,86,1649,2027,36,40,4.46569578181461
1092,84,2973,1649,123,46,41.3720442708427
1092,4,2363,376,80,47,0.4643961538572
1092,8,2501,626,74,61,0.117867442438086
1092,88,2980,1644,56,51,39.7366809556822
1092,10,2666,644,89,54,0.580956351750229
1092,74,1328,514,151,216,21.3896732123715
1092,83,2784,1737,100,45,34.9538467879515
1092,15,3615,617,124,46,0.812659820762754
1092,66,3533,1106,250,108,51.665607393158
1092,7,2801,629,81,56,2.0416688649028
1092,9,2404,500,61,63,1.61159447811544
1092,52,2402,1335,49,83,3.37744742211494
1092,5,2464,387,87,47,0.38007778556404
1092,75,266,1454,100,38,49.1383413581618
1092,64,1631,1274,55,46,10.5625140521728
1092,67,200,1632,267,89,35.6865790264672
1093,79,1803,1093,223,106,46.0530322523937
1093,12,3462,1882,180,93,1.33371418878931
1093,87,463,1277,97,47,11.8337297331864
1093,81,1427,1547,184,94,57.8092706600646
1093,6,2447,439,84,50,0.613549007209956
1093,86,1649,2026,37,37,4.09538337984373
1093,84,2960,1649,120,44,40.7781879928018
1093,4,2364,376,80,47,0.805768705582159
1093,8,2501,626,74,61,0.0826197277250603
1093,88,2965,1644,53,51,40.2341517192328
1093,10,2666,644,89,54,0.450078369506036
1093,74,1330,507,149,217,21.4046383361377
1093,83,2775,1737,96,43,33.5852908401226
1093,15,3615,617,124,46,0.676065789429469
1093,66,3551,1106,250,107,51.8928632794823
1093,7,2801,629,81,55,1.62600201758069
1093,9,2404,500,60,63,1.36298850212785
1093,52,2402,1337,50,84,3.89201191505037
1093,5,2464,387,87,47,0.316437535264815
1093,75,250,1454,101,39,48.7055611839854
1093,64,1633,1279,51,34,11.8284612125887
1093,67,188,1631,266,89,35.5899772022144
1094,79,1819,1092,222,107,46.4225255980713
1094,12,3462,1882,180,93,1.09116675027429
1094,87,467,1278,97,49,11.6691567713652
1094,81,1407,1546,184,96,57.8144703080381
1094,6,2447,439,84,50,0.526552787445109
1094,86,1649,2025,37,35,3.76855639764907
1094,84,2944,1649,120,46,41.6763327914049
1094,4,2364,376,80,47,0.643056135057488
1094,8,2501,626,74,61,0.0519507892212067
1094,88,2947,1644,51,52,42.1393469737517
1094,10,2666,643,88,54,0.813090487737771
1094,74,1332,501,146,217,20.9564880923342
1094,83,2763,1738,96,44,33.7900850367038
1094,15,3615,617,124,46,0.551970141120015
1094,66,3568,1107,249,108,51.6257254863667
1094,7,2801,629,82,56,1.25472609315401
1094,9,2403,500,58,63,1.61417758529092
1094,52,2403,1338,49,85,4.06986087611836
1094,5,2464,387,87,47,0.258598964225052
1094,75,233,1454,97,38,48.7919723986114
1094,64,1629,1273,53,41,13.8176976150255
1094,67,175,1630,267,90,35.9791277806275
1095,79,1835,1092,223,106,46.7203109229442
1095,12,3462,1882,181,94,0.872423598583083
1095,87,470,1279,95,49,11.0761257057804
1095,81,1387,1546,184,96,57.8144062674933
1095,6,2446,439,84,50,0.925103100738687
1095,86,1648,2024,38,34,3.68142994887942
1095,84,2932,1650,117,45,40.6030235080012
1095,4,2364,376,80,47,0.497623701475235
1095,8,2501,626,74,61,0.0255596769726064
1095,88,2935,1644,51,52,41.0047536016222
1095,10,2666,643,88,54,0.668350918839797
1095,74,1334,494,143,218,21.0023874911864
1095,83,2752,1738,94,43,33.4811973489072
1095,15,3615,617,124,46,0.440146569683586
1095,66,3586,1107,250,108,51.8376149097709
1095,7,2801,629,83,57,0.926013254796467
1095,9,2403,500,59,63,1.36419704099258
1095,52,2403,1338,49,86,3.54178037188622
1095,5,2464,387,87,47,0.206460472357337
1095,75,216,1454,98,39,48.8748501201149
1095,67,163,1629,268,91,35.8562608308571
1096,79,1851,1091,223,106,46.9823596612923
1096,12,3462,1882,180,93,0.676794184967904
1096,87,473,1280,96,49,10.5531568998012
1096,81,1367,1545,183,95,57.832807585523
1096,6,2446,439,84,49,0.808406464318
1096,86,1647,2022,39,32,4.00904761649777
1096,84,2917,1650,120,46,41.041999105326
1096,4,2364,376,79,47,0.368773220776682
1096,8,2501,626,74,61,0.00313188098898819
1096,88,2919,1644,52,52,41.8855946615783
1096,10,2666,644,89,55,1.01656384863049
1096,74,1336,486,141,220,21.5064880387144
1096,83,2740,1738,95,45,33.680866006702
1096,15,3616,617,124,45,0.819225968489872
1096,66,3603,1107,251,107,51.5443759034062
1096,7,2801,629,83,56,0.637708911243412
1096,9,2404,500,60,64,1.61421979211099
1096,52,2404,1338,49,85,3.52734123261397
1096,5,2464,387,87,47,0.159853153447581
1096,75,200,1453,98,38,48.4895072113737
1096,67,150,1629,268,91,36.2011448759567
1097,79,1867,1090,224,106,47.1970724555834
1097,12,3462,1882,180,93,0.503360845090666
1097,87,477,1281,97,49,10.5569995040762
1097,81,1347,1543,183,94,57.8912848425691
1097,6,2446,439,84,49,0.698985474804153
1097,86,1645,2020,42,34,4.60363908819997
1097,84,2901,1650,122,47,41.9268545798466
1097,4,2364,376,79,48,0.255676921953612
1097,8,2501,626,74,61,-0.015653803182888
1097,88,2902,1644,52,52,43.1703446365111
1097,10,2666,644,89,55,0.856459806599411
1097,74,1337,479,139,219,21.4018258169428
1097,83,2727,1738,96,44,34.3454465942513
1097,15,3616,617,124,45,0.687820968268134
1097,66,3622,1108,251,106,52.2400674441803
1097,7,2801,628,83,57,0.866418072056391
1097,9,2404,500,60,64,1.36326409812634
1097,52,2404,1339,49,85,3.50621773243725
1097,5,2464,387,87,47,0.118554353248893
1097,75,181,1453,99,39,49.5631268696628
1097,67,138,1629,271,90,36.034842058741
1098,79,1883,1090,224,105,47.3541148752859
1098,12,3462,1882,180,93,0.35102967400368
1098,87,480,1283,98,50,10.3335656894777
1098,81,1327,1543,183,94,57.9020011161356
1098,6,2446,439,84,49,0.597256418037332
1098,86,1645,2017,43,36,5.23625119563201
1098,84,2888,1651,120,46,41.3164012105963
1098,4,2364,377,79,48,0.636411821713591
1098,8,2501,625,74,61,0.447881424051932
1098,88,2890,1644,51,52,41.9405037840468
1098,10,2666,644,89,54,0.710061536250197
1098,74,1339,473,136,219,20.9449194363357
1098,83,2712,1739,102,46,35.9265700825998
1098,15,3616,617,124,45,0.567887748378318
1098,66,3639,1107,251,107,51.9116758029251
1098,7,2801,628,83,57,0.608675795482619
1098,9,2405,501,62,65,1.81089446864864
1098,52,2404,1340,49,84,3.47982046365992
1098,5,2464,387,87,47,0.082299790134282
1098,75,166,1453,99,40,48.6293583040604
1098,67,130,1628,264,90,33.9937565056601
1099,79,1900,1089,224,105,47.9673470521661
1099,12,3462,1881,180,92,0.697576495645084
1099,87,484,1283,97,52,10.3384573893033
1099,81,1307,1542,183,94,57.9281188408115
1099,6,2447,439,84,50,0.982454611956236
1099,86,1645,2013,40,39,6.29572313890479
1099,84,2872,1650,120,46,42.1907704352675
1099,4,2364,376,80,47,0.988085463385884
1099,8,2501,625,74,61,0.392516713733352
1099,88,2876,1645,50,52,41.7857240873885
1099,10,2666,644,89,54,0.577272897024559
1099,74,1341,465,134,219,21.4464365523528
1099,83,2700,1739,101,45,35.9105921036522
1099,15,3616,617,123,45,0.45930747780617
1099,66,3657,1108,251,107,52.0814652958652
1099,7,2801,629,82,55,0.863348984963317
1099,9,2405,501,63,66,1.54152481606137
1099,52,2404,1341,49,84,3.44940577619736
1099,5,2464,387,87,47,0.0507942960485832
1099,75,148,1453,101,40,49.2133629094435
1099,67,123,1627,252,89,31.6586312834471
1100,79,1916,1088,225,105,48.0257026129721
1100,12,3463,1881,179,93,1.01978280653127
1100,87,487,1285,98,52,10.1728417549308
1100,81,1287,1542,183,95,57.9438577951493
1100,6,2446,439,84,50,1.33275717571603
1100,86,1645,2011,38,40,6.30126963072128
1100,84,2858,1650,120,46,42.014722119393
1100,4,2364,376,80,47,0.831292763152181
1100,8,2501,625,74,61,0.340471419045408
1100,88,2863,1645,49,53,41.1466424507895
1100,10,2666,643,89,55,0.936813827603164
1100,74,1342,457,132,219,21.815281690461
1100,83,2691,1739,97,45,34.4461194242484
1100,15,3616,617,123,44,0.361813534513937
1100,66,3675,1108,252,107,52.2163527325534
1100,7,2801,629,82,55,0.627346162775294
1100,9,2403,500,60,64,2.3648109832613
1100,52,2405,1342,49,84,3.6144912793249
1100,5,2464,387,87,47,0.0237212463401948
1100,75,130,1453,104,41,49.7487245027212
1100,67,116,1627,239,89,29.5104256556617
1101,79,1933,1088,225,105,48.5188884534046
1101,12,3463,1882,179,93,1.31690237823194
1101,87,490,1287,95,53,10.039334106975
1101,81,1268,1541,183,95,57.4951834422958
1101,6,2446,439,84,50,1.16973870225336
1101,86,1645,2008,36,43,6.7781489999817
1101,84,2845,1650,117,47,41.3703878382917
1101,4,2364,376,80,47,0.688032222187217
1101,8,2501,625,74,61,0.291966762585823
1101,88,2848,1645,49,53,41.5229759134791
1101,10,2666,644,89,55,1.26635119687997
1101,74,1343,450,130,219,21.6732721386177
1101,83,2680,1739,94,44,34.0591571119127
1101,15,3616,617,124,45,0.275019739603492
1101,66,3693,1108,252,107,52.3321933790293
1101,7,2800,630,81,54,1.09831720049996
1101,9,2403,500,59,64,2.0427700758852
1101,52,2405,1342,49,84,3.08245804426573
1101,5,2464,387,87,47,0.000750755099854242
1101,75,115,1452,102,41,48.8144981005956
1101,67,110,1626,229,89,27.1416962318388
1102,79,1949,1087,226,105,48.4816246649222
1102,12,3463,1882,179,94,1.1096805943819
1102,87,492,1288,96,52,9.2782471999238
1102,81,1249,1540,183,95,57.0896842251741
1102,6,2447,439,84,51,1.49528867812551
1102,86,1644,2005,36,47,7.28323019546472
1102,84,2830,1651,122,48,41.7543336850326
1102,4,2364,377,81,47,1.03719086649651
1102,8,2501,625,74,61,0.247135400656489
1102,88,2837,1646,55,54,39.9737752030821
1102,10,2666,643,89,55,1.56596201703462
1102,74,1344,443,129,220,21.538739471093
1102,83,2669,1740,94,43,33.7277984935769
1102,15,3616,617,123,45,0.198445710510904
1102,66,3710,1108,251,108,51.9514112418924
1102,7,2799,632,79,51,1.93003109922476
1102,9,2404,500,60,64,2.22258126708197
1102,52,2406,1342,49,83,3.07148622846444
1102,5,2464,387,87,47,-0.0184532817723468
1102,75,98,1452,103,40,48.901870950938
1102,67,105,1625,218,90,24.552387173088
1103,79,1967,1086,224,105,49.3804921374388
1103,12,3463,1882,180,94,0.920180880267566
1103,87,496,1292,94,51,10.2410685204655
1103,81,1229,1539,184,95,57.2046085081684
1103,6,2447,439,84,51,1.30919262688025
1103,86,1644,2003,37,46,7.17664882964144
1103,84,2814,1651,122,47,42.5681679142666
1103,4,2364,377,80,47,0.877572990450261
1103,8,2501,625,74,62,0.206034032835835
1103,10,2666,643,89,55,1.35715086430201
1103,74,1345,436,127,221,21.4124370049976
1103,83,2656,1740,93,43,34.3642773685255
1103,15,3616,618,124,45,0.610540296643168
1103,66,3725,1107,239,109,50.6553058203064
1103,7,2796,635,73,45,3.65366881541741
1103,9,2404,500,60,63,1.90399363802916
1103,52,2406,1343,48,83,3.05997876540869
1103,5,2464,387,87,47,-0.0342272100883539
1103,75,83,1452,103,41,48.0259306275849
1103,67,99,1625,204,91,22.6774882214279
1104,79,1984,1085,225,105,49.6994452615911
1104,12,3463,1882,180,94,0.748281890107283
1104,87,499,1296,93,50,10.8226127634677
1104,81,1209,1539,184,95,57.3052136272794
1104,6,2447,438,84,52,1.61340472205495
1104,86,1644,2002,37,45,6.58850125317249
1104,84,2801,1651,122,47,41.8706227198595
1104,4,2365,377,80,48,1.21027060840087
1104,8,2501,625,74,62,0.168655057432695
1104,10,2666,643,89,55,1.16267565145819
1104,74,1347,428,124,222,21.8577675894531
1104,83,2644,1741,95,43,34.4886136276927
1104,15,3616,618,124,44,0.509796954584526
1104,66,3734,1108,225,107,46.6077016804263
1104,7,2795,636,71,42,3.86732300122844
1104,9,2403,499,58,62,2.28714431419223
1104,52,2406,1344,49,84,3.04819335311888
1104,5,2465,387,87,47,0.43209824314864
1104,75,66,1452,102,40,48.1881467157811
1104,67,92,1625,190,92,21.5132589177662
1105,79,2001,1085,226,106,49.9504332578068
1105,12,3463,1882,180,94,0.593622813721592
1105,87,502,1295,96,55,10.482962157392
1105,81,1190,1538,183,95,56.9368621915507
1105,6,2447,438,85,52,1.40773889467183
1105,86,1644,2001,37,43,6.0429393109962
1105,84,2787,1652,120,47,41.7248501478295
1105,4,2365,377,80,48,1.03434768850033
1105,8,2501,625,75,63,0.134937257935818
1105,10,2666,643,89,56,0.983045219759667
1105,74,1347,422,123,222,21.1857802118607
1105,83,2632,1741,94,43,34.5812051462892
1105,91,1612,1235,64,78,0
1105,15,3617,618,124,44,0.897107840207996
1105,66,3743,1108,206,107,42.9010003105416
1105,7,2793,637,65,39,4.44322324649557
1105,9,2402,499,56,61,2.43588005851693
1105,52,2407,1345,49,85,3.23475806163443
1105,5,2465,387,86,47,0.37929753420208
1105,75,50,1452,101,41,47.8642621430043
1105,67,86,1624,178,91,20.0845614391209
1106,79,2018,1084,225,105,50.1678243057322
1106,12,3463,1883,180,95,0.934648938044004
1106,87,505,1296,97,58,10.1804409256649
